,TweetId,User,Tweet,Time,nb_retweets,nb_favorites
351,1569076207194365953,elonmusk,fsd beta 10 69 2 roll now pleas note top prioriti safeti expect over cautious esp,2022-09-11 21:31:34+00:00,3109,46811
352,1568796529690902529,elonmusk,falcon arch orbit,2022-09-11 03:00:14+00:00,11793,180430
353,1568788727014752257,elonmusk,obvious limit rocket reflight far,2022-09-11 02:29:13+00:00,3391,46455
354,1568386909793325060,elonmusk,take materi scienc 101 regret,2022-09-09 23:52:33+00:00,9988,141040
355,1568383953370767365,elonmusk,major fed rate hike risk deflat,2022-09-09 23:40:48+00:00,5983,83927
356,1568364238451740674,elonmusk,tesla north america aim gt 50 hour servic,2022-09-09 22:22:27+00:00,2145,38950
357,1567805472039747585,elonmusk,rememb,2022-09-08 09:22:07+00:00,15738,107642
358,1567732884856872962,elonmusk,rt,2022-09-08 04:33:41+00:00,3133,0
359,1567463396999561216,elonmusk,rt tesla model y receiv highest safeti score vehicl test,2022-09-07 10:42:50+00:00,5089,0
360,1567367045435609089,elonmusk,punni,2022-09-07 04:19:58+00:00,4161,75803
361,1567329298087804930,elonmusk,rt enter destin amp tesla automat includ supercharg stop rout,2022-09-07 01:49:58+00:00,1422,0
362,1566936909980614662,elonmusk,order tesla powerwal batteri blackout protect,2022-09-05 23:50:46+00:00,4371,46797
363,1566849074762059777,elonmusk,tolkien turn grave,2022-09-05 18:01:44+00:00,27111,286384
364,1565883786847326209,elonmusk,,2022-09-03 02:06:02+00:00,6704,82412
365,1565189065158311937,elonmusk,sure sound higher 5,2022-09-01 04:05:27+00:00,10690,92479
366,1564993132873146368,elonmusk,now launch 5 day,2022-08-31 15:06:53+00:00,4857,59838
367,1564992284919099395,elonmusk,rt falcon 9 launch starlink orbit spacex s sixth launch month,2022-08-31 15:03:31+00:00,2740,0
368,1564749455588560900,elonmusk,rt extrem heat durabl test dubai,2022-08-30 22:58:36+00:00,4576,0
369,1564747303646265346,elonmusk,spent day walk entir giga berlin product line team excel work,2022-08-30 22:50:03+00:00,5338,114312
370,1564744331554131971,elonmusk,kickass internet connect come royal caribbean ship soon,2022-08-30 22:38:14+00:00,4786,65887
371,1564038071997300740,elonmusk,happen matter time,2022-08-28 23:51:49+00:00,5121,53646
372,1564033992243945474,elonmusk,godspe artemi,2022-08-28 23:35:36+00:00,4367,50934
373,1563948078415024129,elonmusk,time time share thing seem work case find help,2022-08-28 17:54:13+00:00,12408,204005
374,1563944510358712321,elonmusk,advic good friend fast period amp feel healthier,2022-08-28 17:40:02+00:00,12720,197071
375,1563760585363185664,elonmusk,squeez extra perform falcon 9 17 metric ton actual use orbit booster amp fai,2022-08-28 05:29:11+00:00,2465,35046
376,1563759673945120769,elonmusk,rt starlink now avail norway addit better reflect pariti purchas power custom adj,2022-08-28 05:25:34+00:00,1521,0
377,1563292201043431424,elonmusk,countri increas nuclear power generat insan nation secur standpoint amp bad,2022-08-26 22:27:59+00:00,34399,300057
378,1563020169160851456,elonmusk,popul collaps due low birth rate much bigger risk civil global warm,2022-08-26 04:27:02+00:00,40221,350608
379,1562956451538014209,elonmusk,starlink v2 launch next year transmit direct mobil phone elimin dead zone worldwid,2022-08-26 00:13:51+00:00,20297,197446
380,1562954616278380544,elonmusk,rt watch live elon ceo presid mike sievert announc plan increas connect,2022-08-26 00:06:33+00:00,2916,0
381,1562935219644235776,elonmusk,livestream big news hour,2022-08-25 22:49:28+00:00,2435,26398
382,1562477813613047811,elonmusk,someth special,2022-08-24 16:31:54+00:00,4093,42575
383,1562340989775511552,elonmusk,cours civil alway upward,2022-08-24 07:28:13+00:00,3021,33712
384,1562314849912119296,elonmusk,mechazilla load starship launchpad,2022-08-24 05:44:21+00:00,10928,159017
385,1562105413977493504,elonmusk,,2022-08-23 15:52:07+00:00,6476,95583
386,1561608534629965826,elonmusk,neuralink progress updat show amp tell octob 31 st halloween,2022-08-22 06:57:42+00:00,6470,93270
387,1561607860101996544,elonmusk,2 main goal year starship orbit fsd wide releas mani thing cours 2,2022-08-22 06:55:01+00:00,5702,75287
388,1561475238705401856,elonmusk,,2022-08-21 22:08:02+00:00,15621,266862
389,1561362640261226499,elonmusk,wide releas fsd beta 10 69 2 price fsd rise 15k north america septemb 5th current,2022-08-21 14:40:36+00:00,2962,38794
390,1561361064163516417,elonmusk,fsd beta 10 69 start roll tesla owner last night build big step forward 10 69 1 probabl,2022-08-21 14:34:21+00:00,1938,23862
391,1560853365206171648,elonmusk,rt shot dragon s departur,2022-08-20 04:56:56+00:00,2689,0
392,1560720224588120064,elonmusk,nice letter bill nix prof stanford put grad studi perman deferm,2022-08-19 20:07:52+00:00,7350,149337
393,1560709005558910981,elonmusk,rt watch falcon 9 launch 53 starlink satellit orbit,2022-08-19 19:23:18+00:00,2829,0
394,1560651065854656513,elonmusk,rt separ confirm dragon perform three departur burn move away,2022-08-19 15:33:04+00:00,1409,0
395,1560630340137664513,elonmusk,rt sky perfect jsat select starship launch superbird 9 communic satellit,2022-08-19 14:10:42+00:00,2836,0
396,1560508081729044480,elonmusk,still grate,2022-08-19 06:04:54+00:00,30755,555921
397,1560466783567478784,elonmusk,,2022-08-19 03:20:47+00:00,16415,218390
398,1559832948538482690,elonmusk,magic moment,2022-08-17 09:22:09+00:00,5587,92359
399,1559823434028400640,elonmusk,mom import career,2022-08-17 08:44:21+00:00,77992,724282
400,1559814335320432642,elonmusk,high recommend,2022-08-17 08:08:12+00:00,1429,23373
401,1559766938498236416,elonmusk,standup side hustl,2022-08-17 04:59:51+00:00,8508,153479
402,1559690651687608321,elonmusk,clear support left half republican parti right half democrat parti,2022-08-16 23:56:43+00:00,20470,361513
403,1559610769117003777,elonmusk,rt first model y deliveri australia new zealand,2022-08-16 18:39:18+00:00,3013,0
404,1558867758368133122,elonmusk,congrat giga shanghai make millionth car total tesla made now 3m,2022-08-14 17:26:50+00:00,9793,156959
405,1558636751370928128,elonmusk,read instruct,2022-08-14 02:08:54+00:00,21325,239244
406,1558303186326265857,elonmusk,ad 13 inner engin,2022-08-13 04:03:26+00:00,6398,93056
407,1558292789959561220,elonmusk,anoth orbit plane polar satellit,2022-08-13 03:22:07+00:00,2341,30609
408,1557957132707921920,elonmusk,mar one day,2022-08-12 05:08:20+00:00,23772,360777
409,1557943469984956417,elonmusk,seen sex tape,2022-08-12 04:14:03+00:00,46787,664972
410,1557764571565240320,elonmusk,starship b7 static fire,2022-08-11 16:23:10+00:00,8807,132757
411,1557759290219171841,elonmusk,fate ironi,2022-08-11 16:02:11+00:00,38158,256627
412,1557602903791214593,elonmusk,deep thot,2022-08-11 05:40:45+00:00,24547,252823
413,1557602588186578944,elonmusk,,2022-08-11 05:39:30+00:00,40261,521619
414,1557239006965821440,elonmusk,8 year ago,2022-08-10 05:34:46+00:00,2822,29085
415,1557235342570229760,elonmusk,wrote 6 year ago,2022-08-10 05:20:12+00:00,3291,36229
416,1557200629365293056,elonmusk,,2022-08-10 03:02:16+00:00,12352,193029
417,1557199901737373696,elonmusk,quit day,2022-08-10 02:59:22+00:00,2465,32675
418,1557199822435729409,elonmusk,rt static fire test two raptor engin starship 24,2022-08-10 02:59:03+00:00,4257,0
419,1557199810771374080,elonmusk,rt team starbas complet singl raptor engin static fire test super heavi booster 7 orbit launch pad,2022-08-10 02:59:00+00:00,2946,0
420,1556348857625092096,elonmusk,,2022-08-07 18:37:37+00:00,10044,107364
421,1556181455570714624,elonmusk,fsd beta 10 69 drop 8 20,2022-08-07 07:32:26+00:00,4907,67534
422,1556020160082939906,elonmusk,saxon jame musk,2022-08-06 20:51:30+00:00,3571,40963
423,1555951580339372032,elonmusk,less 5 twitter daili user fake spam,2022-08-06 16:18:59+00:00,6987,66450
424,1555941068926902272,elonmusk,rt 2022 annual sharehold meet,2022-08-06 15:37:13+00:00,1255,0
425,1555726190450659328,elonmusk,move rocket launch pad,2022-08-06 01:23:22+00:00,8888,146017
426,1555628746719211520,elonmusk,hustl starship booster 7 back pad test outer ring 20 engin,2022-08-05 18:56:10+00:00,3932,66302
427,1555572717591699456,elonmusk,full send podcast,2022-08-05 15:13:31+00:00,4517,43867
428,1555442024127537153,elonmusk,thank good senat manchin,2022-08-05 06:34:11+00:00,4508,90993
429,1555273203127386112,elonmusk,rt livestream 2022 annual tesla sharehold meet today 4 30pm ct,2022-08-04 19:23:21+00:00,1962,0
430,1554616046040059909,elonmusk,ratio digit biolog comput grow fast worth track,2022-08-02 23:52:03+00:00,6635,100655
431,1554588005511434240,elonmusk,came pretti good cnbc piec spacex amp starship,2022-08-02 22:00:38+00:00,3219,30252
432,1554335028313718784,elonmusk,worth read close match philosophi,2022-08-02 05:15:23+00:00,4960,46590
433,1554230257997209601,elonmusk,still time vote,2022-08-01 22:19:04+00:00,2024,26946
434,1554219847898333184,elonmusk,,2022-08-01 21:37:42+00:00,15846,202487
435,1553985248878379008,elonmusk,thanksgiv last year watch one mani episod vike,2022-08-01 06:05:29+00:00,13467,405641
436,1553871275751362560,elonmusk,realiti actual alien soap opera rate,2022-07-31 22:32:36+00:00,10699,149537
437,1553747872373522432,elonmusk,mayb free peopl jail weed,2022-07-31 14:22:14+00:00,44614,382685
438,1553567946135556096,elonmusk,race set harley quinn,2022-07-31 02:27:16+00:00,2596,30154
439,1553384946219229184,elonmusk,peopl nonsens person littl nonsens,2022-07-30 14:20:06+00:00,14378,168957
440,1553380278407675905,elonmusk,tesla twitter gt twizzler,2022-07-30 14:01:33+00:00,17418,267130
441,1553377779810459648,elonmusk,interact twitter account seem much lower recent week amp day accur,2022-07-30 13:51:37+00:00,7575,134907
442,1553276763148517377,elonmusk,saxon,2022-07-30 07:10:13+00:00,3017,46027
443,1553202141736706050,elonmusk,friend made 2 year ago,2022-07-30 02:13:42+00:00,4668,72974
444,1553195274264354816,elonmusk,tri voic command open butthol tesla,2022-07-30 01:46:25+00:00,9765,158347
445,1553194589623918593,elonmusk,,2022-07-30 01:43:41+00:00,28225,340068
446,1553170788454465536,elonmusk,heatwav shortvill,2022-07-30 00:09:07+00:00,4164,66472
447,1553029208057810945,elonmusk,sure starship reach escap veloc hubri certain,2022-07-29 14:46:31+00:00,5317,96095
448,1552813560320901122,elonmusk,inflat trend,2022-07-29 00:29:37+00:00,10830,160642
449,1552501701994758145,elonmusk,much harder make friend enemi skill latter improv,2022-07-28 03:50:24+00:00,20593,270658
450,1552324811153707018,elonmusk,media click seek machin dress truth seek machin,2022-07-27 16:07:30+00:00,39522,336217
451,1552317587694010368,elonmusk,new philosophi futur need believ curios univers expand human,2022-07-27 15:38:48+00:00,16056,160730
452,1551698120328749056,elonmusk,amount attent gone supernova super suck unfortun even trivial articl,2022-07-25 22:37:15+00:00,19870,381328
453,1551668848000114689,elonmusk,tesla come free karaok app,2022-07-25 20:40:56+00:00,12170,211921
454,1551557938573189120,elonmusk,singl piec cast reduc weight great simplifi factori increas ride qualiti amp reduc road nois,2022-07-25 13:20:13+00:00,5709,71546
455,1551449829926207490,elonmusk,video game enjoy past year two,2022-07-25 06:10:38+00:00,10833,223089
456,1551418072866717697,elonmusk,movi idea boss babi meet das boot das babi hijink high sea,2022-07-25 04:04:27+00:00,3801,74879
457,1551338477844779008,elonmusk,dark origin lem mass suicid myth,2022-07-24 22:48:10+00:00,3207,40240
458,1551059005560172544,elonmusk,sjm,2022-07-24 04:17:38+00:00,2735,36350
459,1551054131413991424,elonmusk,,2022-07-24 03:58:16+00:00,20125,317762
460,1551043059701657601,elonmusk,gehalt und gestalt,2022-07-24 03:14:17+00:00,2910,62509
461,1550816088300179459,elonmusk,excit work tesla servic enabl hour servic possibl appli formula 1 pit crew techniqu tesla,2022-07-23 12:12:22+00:00,6385,106451
462,1550556826533494784,elonmusk,rt falcon 9 s first stage land cours still love droneship mark spacex s second launch land,2022-07-22 19:02:10+00:00,2602,0
463,1550556670337630209,elonmusk,starlink now avail 36 countri,2022-07-22 19:01:32+00:00,6508,70575
464,1550556341827211265,elonmusk,congrat spacex team record number launch,2022-07-22 19:00:14+00:00,2816,45899
465,1550474712714805250,elonmusk,optimus prime,2022-07-22 13:35:52+00:00,19168,266873
466,1549959479621324802,elonmusk,,2022-07-21 03:28:31+00:00,31578,407555
467,1549519470238044163,elonmusk,rt nasa select falcon heavi launch roman space telescop design studi dark energi dark matter sea,2022-07-19 22:20:05+00:00,4058,0
468,1549447559713890306,elonmusk,one best featur model x,2022-07-19 17:34:20+00:00,7163,106277
469,1549422655656275968,elonmusk,congrat tesla fremont giga nevada make 2 millionth car,2022-07-19 15:55:22+00:00,6143,110544
470,1549288086944845825,elonmusk,pleas vote share tesla,2022-07-19 07:00:38+00:00,2805,33814
471,1549126205529628672,elonmusk,,2022-07-18 20:17:23+00:00,29140,352851
472,1549081736516182016,elonmusk,rt falcon 9 complet 31 mission far year deliv 351 metric ton orbit carri astronaut amp research t,2022-07-18 17:20:41+00:00,3605,0
473,1547927887734456322,elonmusk,tesla protect life earth spacex extend life beyond,2022-07-15 12:55:42+00:00,19439,225864
474,1547919176299270146,elonmusk,mar fixer upper planet great potenti,2022-07-15 12:21:05+00:00,8538,146426
475,1547793837443035136,elonmusk,,2022-07-15 04:03:02+00:00,46727,627773
476,1547791690492047360,elonmusk,rt falcon 9 launch dragon,2022-07-15 03:54:30+00:00,3792,0
477,1547743421581864963,elonmusk,dragon launch 2 min,2022-07-15 00:42:42+00:00,3779,49858
478,1547492347998392320,elonmusk,rt tomorrow 8 44pm et s 25th cargo resuppli mission lift launch complex 39a weather offici cont,2022-07-14 08:05:01+00:00,3019,0
479,1547246207881433088,elonmusk,rt dog mode air condit stay car lock keep pet safe amp comfort,2022-07-13 15:46:57+00:00,5252,0
480,1547238325907513346,elonmusk,cinematographi,2022-07-13 15:15:37+00:00,52824,492236
481,1547093032301985794,elonmusk,starship launch site tonight,2022-07-13 05:38:17+00:00,6606,112774
482,1547028854161788929,elonmusk,excit potenti,2022-07-13 01:23:15+00:00,5030,95413
483,1546980241494745100,elonmusk,oh ironi lol,2022-07-12 22:10:05+00:00,12579,223673
484,1546666417759653888,elonmusk,tesla s automat cabin overheat protect make real differ record heatwav abil adjust,2022-07-12 01:23:04+00:00,4774,78604
485,1546598042844991489,elonmusk,,2022-07-11 20:51:22+00:00,17990,300378
486,1546518224887496705,elonmusk,improv qualiti sleep rais head bed 3 5cm eat 3 hour bedtim,2022-07-11 15:34:12+00:00,29644,367545
487,1546367753870770177,elonmusk,polar launch enabl complet coverag earth approv local govern,2022-07-11 05:36:17+00:00,4585,55037
488,1546345773348147201,elonmusk,,2022-07-11 04:08:56+00:00,25502,359944
489,1546344529460174849,elonmusk,,2022-07-11 04:04:00+00:00,126626,1129012
490,1545166492408328193,elonmusk,super fire futur product develop awesom tesla team honor work,2022-07-07 22:02:54+00:00,7353,136160
491,1545150462214623232,elonmusk,starlink boat,2022-07-07 20:59:12+00:00,7690,102235
492,1545127971383640066,elonmusk,rt addit withstand extrem cold heat hail sleet heavi rain gale forc wind starlink rug enough wit,2022-07-07 19:29:50+00:00,4682,0
493,1545051509020192768,elonmusk,mayb tesla make high configur robovan peopl amp cargo,2022-07-07 14:26:00+00:00,6274,119309
494,1545049944796516357,elonmusk,hope big famili congrat alreadi,2022-07-07 14:19:47+00:00,16248,258910
495,1545049435654172675,elonmusk,popul mar still zero peopl,2022-07-07 14:17:45+00:00,17391,302395
496,1545046146548019201,elonmusk,best help underpopul crisi collaps birth rate biggest danger civil face far,2022-07-07 14:04:41+00:00,24286,264072
497,1545038178876362760,elonmusk,rt liftoff,2022-07-07 13:33:01+00:00,3867,0
498,1545037152286900224,elonmusk,rt watch falcon 9 launch 53 starlink satellit orbit,2022-07-07 13:28:57+00:00,2138,0
499,1544790652969533441,elonmusk,high recommend revolut mike duncan especi season 10,2022-07-06 21:09:27+00:00,3773,36783
500,1544636989647032321,elonmusk,human reach mar lifetim,2022-07-06 10:58:50+00:00,45942,578160
501,1544615634453020673,elonmusk,flatul earther,2022-07-06 09:33:59+00:00,5721,100600
502,1544376599134494729,elonmusk,verit sock aficionado,2022-07-05 17:44:09+00:00,2768,55474
503,1544374564255309826,elonmusk,confess penchant creativ sock,2022-07-05 17:36:03+00:00,4416,93473
504,1544059562864640011,elonmusk,elvi elvish without h,2022-07-04 20:44:21+00:00,8458,160989
505,1544052094419832836,elonmusk,happi juli 4th,2022-07-04 20:14:41+00:00,15542,286027
506,1544051155562598401,elonmusk,,2022-07-04 20:10:57+00:00,31220,308447
507,1543050489050402816,elonmusk,honor meet yesterday,2022-07-02 01:54:39+00:00,18220,307034
508,1543047940683464705,elonmusk,venic site great remembr,2022-07-02 01:44:32+00:00,8370,239863
509,1543046762021228544,elonmusk,feel perhap littl bore,2022-07-02 01:39:51+00:00,20126,332784
510,1543046254397009922,elonmusk,wise word sjm,2022-07-02 01:37:50+00:00,14070,165018
511,1539275446625476614,elonmusk,,2022-06-21 15:53:59+00:00,67553,752685
512,1539031248638812160,elonmusk,ai get better day,2022-06-20 23:43:38+00:00,14271,141913
513,1538986794703781888,elonmusk,favorit chees,2022-06-20 20:46:59+00:00,9380,182419
514,1538406040374595585,elonmusk,keep support dogecoin,2022-06-19 06:19:16+00:00,35198,385310
515,1538403887635390465,elonmusk,shadow crew,2022-06-19 06:10:43+00:00,4792,88881
516,1538397546510426112,elonmusk,happi father s day,2022-06-19 05:45:31+00:00,30027,431190
517,1538394661483687936,elonmusk,congrat spacex falcon team execut 3 flawless launch 2 day,2022-06-19 05:34:03+00:00,4193,57265
518,1538202890258591744,elonmusk,chang starlink s default wifi name stinki,2022-06-18 16:52:02+00:00,7992,148881
519,1538201177824931848,elonmusk,writer past present futur,2022-06-18 16:45:13+00:00,6987,89131
520,1538196236896960512,elonmusk,feel déjà vu haha,2022-06-18 16:25:35+00:00,3215,48015
521,1537997699793833985,elonmusk,congratul giga berlin team make 1000 car week,2022-06-18 03:16:40+00:00,5953,103748
522,1537970070307020808,elonmusk,watch open scene idiocraci ask friend kid,2022-06-18 01:26:53+00:00,9252,77656
523,1537962566638415872,elonmusk,tiktok destroy civil peopl think,2022-06-18 00:57:04+00:00,33837,429429
524,1537906813797945347,elonmusk,,2022-06-17 21:15:31+00:00,40790,559844
525,1537844931351531521,elonmusk,best land video date thank starlink,2022-06-17 17:09:38+00:00,11113,132115
526,1537831770833289216,elonmusk,rt watch falcon 9 launch 53 starlink satellit low earth orbit,2022-06-17 16:17:20+00:00,2339,0
527,1537831745130663937,elonmusk,rt liftoff,2022-06-17 16:17:14+00:00,3534,0
528,1537219088283381760,elonmusk,dress sink halloween choic,2022-06-15 23:42:45+00:00,10143,166782
529,1537122094147854339,elonmusk,origin top gun great movi rewatch look forward see sequel,2022-06-15 17:17:20+00:00,12230,251378
530,1536896085557399552,elonmusk,starship sn24 high bay,2022-06-15 02:19:15+00:00,9653,152830
531,1536874842783244288,elonmusk,cryptonight,2022-06-15 00:54:50+00:00,21440,269153
532,1536792520042102786,elonmusk,,2022-06-14 19:27:43+00:00,33737,506564
533,1536744900661755906,elonmusk,build moat build tech tree,2022-06-14 16:18:30+00:00,9509,133772
534,1536739559773458433,elonmusk,rt one step closer first orbit flight test starship,2022-06-14 15:57:16+00:00,7963,0
535,1536087736389599232,elonmusk,word beauti,2022-06-12 20:47:10+00:00,21148,276065
536,1536082514208604161,elonmusk,true expert even read wiki citat,2022-06-12 20:26:25+00:00,10252,124291
537,1536057154544848901,elonmusk,make austin weirder,2022-06-12 18:45:38+00:00,5536,102467
538,1535749847944511490,elonmusk,humor one great joy life,2022-06-11 22:24:31+00:00,46228,459342
539,1535660429338460162,elonmusk,rt citi view model y,2022-06-11 16:29:12+00:00,4528,0
540,1535478522550136834,elonmusk,33 raptor rocket engin produc 230 metric ton forc,2022-06-11 04:26:22+00:00,13131,184336
541,1535145201903312896,elonmusk,play video game wherev want,2022-06-10 06:21:52+00:00,5023,65831
542,1535144693369036803,elonmusk,rt awesom see peopl use starlink rvs 30 000 order count,2022-06-10 06:19:51+00:00,2168,0
543,1535132423876497410,elonmusk,real talk,2022-06-10 05:31:05+00:00,14936,194060
544,1534685474731589632,elonmusk,rt falcon 9 launch nilesat 301 communic satellit geosynchron transfer orbit florida,2022-06-08 23:55:04+00:00,4177,0
545,1534198302589128704,elonmusk,,2022-06-07 15:39:14+00:00,46516,638210
546,1534196611978383361,elonmusk,youtub seem nonstop scam ad,2022-06-07 15:32:30+00:00,46172,628063
547,1533857698575310848,elonmusk,resolut life 8k sjm,2022-06-06 17:05:47+00:00,7396,145729
548,1533619000986554368,elonmusk,chess releas video game,2022-06-06 01:17:17+00:00,19179,282537
549,1533616384747442176,elonmusk,acid test two compet socioeconom system side need build wall keep peopl e,2022-06-06 01:06:53+00:00,18648,170463
550,1533606056756137985,elonmusk,realiz common environmentalist annoy wrong conserv,2022-06-06 00:25:51+00:00,6098,79796
551,1533603131606671361,elonmusk,o wonder mani good creatur beauteous mankind o brave new world peopl t,2022-06-06 00:14:14+00:00,5733,82453
552,1533525801764798470,elonmusk,rt hepa air filter model y s x remov gt 99 97 dust pollen mold bacteria airborn particl,2022-06-05 19:06:57+00:00,4685,0
553,1533413197629296640,elonmusk,hate human love human much,2022-06-05 11:39:30+00:00,30504,395790
554,1533410745429413888,elonmusk,make life multiplanetari expand scope amp scale conscious enabl backup biospher,2022-06-05 11:29:45+00:00,11653,124934
555,1533408313894912001,elonmusk,deck spacex hand updat talk gave last week,2022-06-05 11:20:06+00:00,5907,57022
556,1533178078683357189,elonmusk,work tesla north american servic goal 2 3 car receiv day servic wait,2022-06-04 20:05:13+00:00,4712,82149
557,1533161114586042369,elonmusk,thing remark doj leak list one media care seem odd,2022-06-04 18:57:49+00:00,72926,434165
558,1533132430386896896,elonmusk,four falcon heavi flight later year incred team spacex,2022-06-04 17:03:50+00:00,3666,43320
559,1532936274050486272,elonmusk,getti watermark coup de grâce,2022-06-04 04:04:22+00:00,5394,97370
560,1532933207276019712,elonmusk,diabol,2022-06-04 03:52:11+00:00,21418,245360
561,1532906874386976769,elonmusk,,2022-06-04 02:07:33+00:00,10631,171807
562,1532899718401073152,elonmusk,johnni rotten sex pistol,2022-06-04 01:39:07+00:00,34701,207688
563,1532710931590959104,elonmusk,los angel fortun someon rick caruso run mayor awesom,2022-06-03 13:08:57+00:00,7296,108350
564,1532525711763841043,elonmusk,tesla ai day push sept 30 optimus prototyp work,2022-06-03 00:52:57+00:00,8573,125152
565,1532050413708517376,elonmusk,rt tesla navig now take predict crosswind headwind humid amp temperatur account calcul batteri,2022-06-01 17:24:17+00:00,3983,0
566,1532050332158676992,elonmusk,rt two year ago yesterday spacex launch first human spaceflight,2022-06-01 17:23:57+00:00,2807,0
567,1532028817157591041,elonmusk,tesla score 100 100 7th year row lgbtq equal,2022-06-01 15:58:28+00:00,4525,63332
568,1531733235625074688,elonmusk,10 year spacex s first mission,2022-05-31 20:23:56+00:00,5256,62911
569,1531647849599057921,elonmusk,,2022-05-31 14:44:38+00:00,136480,1410289
570,1531468200847736838,elonmusk,liter,2022-05-31 02:50:47+00:00,43437,462141
571,1531352393673318401,elonmusk,tesla plaid s cruis around austin volum 11 sublim,2022-05-30 19:10:36+00:00,3912,90990
572,1531352163691204610,elonmusk,veridi quo,2022-05-30 19:09:41+00:00,4060,67159
573,1531339927430090752,elonmusk,miss,2022-05-30 18:21:04+00:00,31702,500669
574,1531322193010954240,elonmusk,,2022-05-30 17:10:36+00:00,23625,298750
575,1531279278624612352,elonmusk,remembr fell preserv light freedom,2022-05-30 14:20:04+00:00,34142,382681
576,1531174382260961280,elonmusk,,2022-05-30 07:23:15+00:00,13900,227150
577,1531053815042134016,elonmusk,tomorrow first sunris rest life make want,2022-05-29 23:24:09+00:00,43524,419480
578,1531038815363670017,elonmusk,think deep time astound think much time ahead,2022-05-29 22:24:33+00:00,8348,115823
579,1531012101371744258,elonmusk,con te partirò,2022-05-29 20:38:24+00:00,5224,87024
580,1530516552084234244,elonmusk,,2022-05-28 11:49:16+00:00,26345,377076
581,1530509195476205569,elonmusk,rt first two countri africa starlink regulatori approv starlink now licens seven contin,2022-05-28 11:20:02+00:00,4587,0
582,1530380264966434823,elonmusk,,2022-05-28 02:47:42+00:00,96486,1185929
583,1530321168351121408,elonmusk,rt starship 24 roll pad starbas,2022-05-27 22:52:53+00:00,6570,0
584,1530291267652898816,elonmusk,one starlink provid internet entir school hundr student,2022-05-27 20:54:04+00:00,17218,222314
585,1530234643219243009,elonmusk,starlink approv nigeria amp mozambiqu,2022-05-27 17:09:03+00:00,15638,99901
586,1530210776027303937,elonmusk,starlink approv philippin,2022-05-27 15:34:13+00:00,10629,94801
587,1530209049261658112,elonmusk,tesla merch bought doge soon spacex merch,2022-05-27 15:27:21+00:00,18331,197098
588,1530097076322717696,elonmusk,,2022-05-27 08:02:25+00:00,32654,336127
589,1530096334744588288,elonmusk,,2022-05-27 07:59:28+00:00,9051,163918
590,1529996557289893888,elonmusk,ya know pretti damn great talk peopl walk life mani countri twitter,2022-05-27 01:22:59+00:00,21064,322389
591,1529974275180052480,elonmusk,trust less real question,2022-05-26 23:54:27+00:00,30316,177585
592,1529961091656212514,elonmusk,use word billionair pejor moral wrong amp dumb,2022-05-26 23:02:04+00:00,8852,150585
593,1529869999803965446,elonmusk,jack board,2022-05-26 17:00:06+00:00,11879,185548
594,1529864162804899843,elonmusk,polit sad generat,2022-05-26 16:36:54+00:00,53788,514492
595,1529631046454677505,elonmusk,land back cape canaver human scale,2022-05-26 01:10:35+00:00,12942,214151
596,1529630765872467968,elonmusk,falcon 9 go superson,2022-05-26 01:09:28+00:00,10942,215081
597,1529545102447759366,elonmusk,,2022-05-25 19:29:04+00:00,29320,350984
598,1529541110133141504,elonmusk,rt falcon 9 s first stage land land zone 1 spacex s 22nd launch land 2022,2022-05-25 19:13:12+00:00,6069,0
599,1529193812949614594,elonmusk,popul collaps biggest threat civil,2022-05-24 20:13:10+00:00,20236,137257
600,1529172099503357954,elonmusk,rt astronom wast import paper written,2022-05-24 18:46:53+00:00,1680,0
601,1529149637898248193,elonmusk,rt ideal travel camp locat internet access unreli complet unavail,2022-05-24 17:17:38+00:00,1697,0
602,1529097667858546689,elonmusk,usa birth rate min sustain level 50 year,2022-05-24 13:51:07+00:00,46146,324021
603,1528876319362240514,elonmusk,starlink now avail rvs camper amp larg vehicl user note antenna big car,2022-05-23 23:11:34+00:00,9524,93036
604,1528736434445860871,elonmusk,netflix documentari return astronaut orbit space shuttl program end,2022-05-23 13:55:43+00:00,8643,103067
605,1528576711209766914,elonmusk,elden ring experienc entireti beauti art seen,2022-05-23 03:21:02+00:00,25345,334428
606,1528158783746101248,elonmusk,,2022-05-21 23:40:20+00:00,9532,160026
607,1527903150446985216,elonmusk,rt conversei há pouco com que visita o brasil convit ministro entr outro assunto trata,2022-05-21 06:44:32+00:00,19477,0
608,1527781808875642881,elonmusk,accur,2022-05-20 22:42:22+00:00,3811,46638
609,1527748229470646272,elonmusk,tesla build hardcor litig depart direct initi amp execut lawsuit team rep,2022-05-20 20:28:56+00:00,21665,212015
610,1527733001584623618,elonmusk,sus man,2022-05-20 19:28:26+00:00,20152,246481
611,1527708901600157696,elonmusk,worth watch interview 16 date import,2022-05-20 17:52:40+00:00,6028,51015
612,1527645516258955266,elonmusk,super excit brazil launch starlink 19 000 unconnect school rural area amp environment,2022-05-20 13:40:48+00:00,51951,581858
613,1527525498460508160,elonmusk,final use elong scandal name kind perfect,2022-05-20 05:43:53+00:00,25396,277597
614,1527491436005957633,elonmusk,attack view polit len standard despic playbook b,2022-05-20 03:28:32+00:00,77837,707731
615,1527418023069503511,elonmusk,clear spend lt 5 actual time twitter acquisit rocket scienc yest,2022-05-19 22:36:49+00:00,17250,247366
